Cites,Year,Publisher,CitesPerYear,AuthorCount,Age,"""SEI""?","""cathode""?","""anode""?","""efficiency""?","""electrode""?"
82,2001,Google Patents,4.32,2,19,FALSE,FALSE,TRUE,FALSE,FALSE
229,2001,Elsevier,12.05,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
50,2001,Elsevier,2.63,5,19,FALSE,FALSE,FALSE,FALSE,FALSE
261,2001,Elsevier,13.74,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
43,2001,Elsevier,2.26,3,19,FALSE,FALSE,TRUE,FALSE,TRUE
313,2001,Elsevier,16.47,1,19,FALSE,FALSE,FALSE,FALSE,TRUE
631,2001,Wiley Online Library,33.21,2,19,FALSE,TRUE,TRUE,FALSE,FALSE
109,2001,Elsevier,5.74,5,19,FALSE,TRUE,TRUE,FALSE,TRUE
96,2001,journal.csj.jp,5.05,4,19,FALSE,FALSE,FALSE,FALSE,TRUE
178,2001,ieeexplore.ieee.org,9.37,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
210,2001,Elsevier,11.05,1,19,FALSE,FALSE,FALSE,FALSE,FALSE
142,2001,Springer,7.47,6,19,FALSE,FALSE,TRUE,FALSE,FALSE
181,2001,Elsevier,9.53,3,19,FALSE,FALSE,FALSE,FALSE,TRUE
221,2001,Elsevier,11.63,4,19,FALSE,TRUE,FALSE,FALSE,FALSE
239,2001,Elsevier,12.58,6,19,FALSE,FALSE,TRUE,FALSE,TRUE
722,2001,Elsevier,38,1,19,FALSE,FALSE,FALSE,FALSE,FALSE
480,2001,iopscience.iop.org,25.26,5,19,FALSE,FALSE,FALSE,FALSE,FALSE
127,2001,pubs.rsc.org,6.68,5,19,FALSE,FALSE,TRUE,FALSE,FALSE
57,2001,IET,3,2,19,FALSE,FALSE,FALSE,FALSE,FALSE
117,2001,Elsevier,6.16,4,19,TRUE,FALSE,TRUE,FALSE,FALSE
97,2001,Google Patents,5.11,3,19,FALSE,FALSE,FALSE,FALSE,TRUE
273,2001,Elsevier,14.37,5,19,FALSE,TRUE,TRUE,FALSE,TRUE
33,2001,Elsevier,1.74,1,19,FALSE,TRUE,TRUE,FALSE,FALSE
231,2001,Wiley Online Library,12.16,1,19,FALSE,FALSE,FALSE,FALSE,FALSE
2274,2001,iopscience.iop.org,119.68,3,19,FALSE,TRUE,FALSE,FALSE,FALSE
110,2001,Elsevier,5.79,3,19,FALSE,FALSE,TRUE,FALSE,TRUE
126,2001,Elsevier,6.63,5,19,FALSE,FALSE,FALSE,FALSE,FALSE
137,2001,Elsevier,7.21,7,19,FALSE,FALSE,TRUE,FALSE,FALSE
16,2001,xenosystem.com,0.84,5,19,FALSE,FALSE,FALSE,FALSE,TRUE
125,2001,Elsevier,6.58,5,19,FALSE,TRUE,TRUE,FALSE,FALSE
109,2001,Elsevier,5.74,1,19,FALSE,FALSE,FALSE,FALSE,FALSE
144,2001,Elsevier,7.58,1,19,FALSE,FALSE,FALSE,FALSE,FALSE
16,2001,Google Patents,0.84,1,19,FALSE,FALSE,FALSE,FALSE,FALSE
53,2001,Elsevier,2.79,5,19,FALSE,TRUE,FALSE,FALSE,FALSE
89,2001,Elsevier,4.68,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
269,2001,Elsevier,14.16,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
286,2001,iopscience.iop.org,15.05,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
78,2001,Elsevier,4.11,2,19,FALSE,FALSE,FALSE,FALSE,FALSE
61,2001,Elsevier,3.21,5,19,FALSE,FALSE,FALSE,FALSE,FALSE
72,2001,Elsevier,3.79,5,19,FALSE,FALSE,TRUE,FALSE,FALSE
412,2001,ieeexplore.ieee.org,21.68,5,19,FALSE,FALSE,FALSE,FALSE,FALSE
58,2001,Elsevier,3.05,6,19,FALSE,TRUE,TRUE,FALSE,FALSE
86,2001,Elsevier,4.53,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
266,2001,books.google.com,14,1,19,FALSE,TRUE,TRUE,FALSE,FALSE
453,2001,Elsevier,23.84,6,19,FALSE,TRUE,TRUE,FALSE,FALSE
62,2001,Elsevier,3.26,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
137,2001,Elsevier,7.21,3,19,TRUE,FALSE,TRUE,FALSE,FALSE
60,2001,Elsevier,3.16,3,19,FALSE,FALSE,TRUE,FALSE,TRUE
65,2001,Elsevier,3.42,5,19,FALSE,FALSE,FALSE,FALSE,FALSE
143,2001,Elsevier,7.53,3,19,FALSE,FALSE,FALSE,FALSE,TRUE
194,2001,Google Patents,10.21,3,19,FALSE,FALSE,TRUE,FALSE,FALSE
130,2001,iopscience.iop.org,6.84,5,19,FALSE,FALSE,TRUE,FALSE,TRUE
8,2001,Elsevier,0.42,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
50,2001,Google Patents,2.63,1,19,FALSE,FALSE,FALSE,FALSE,FALSE
87,2001,Google Patents,4.58,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
120,2001,Elsevier,6.32,2,19,FALSE,FALSE,TRUE,FALSE,TRUE
429,2001,researchgate.net,22.58,1,19,FALSE,FALSE,FALSE,FALSE,FALSE
204,2001,Elsevier,10.74,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
37,2001,ieeexplore.ieee.org,1.95,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
126,2001,Elsevier,6.63,5,19,FALSE,FALSE,TRUE,FALSE,TRUE
74,2001,iopscience.iop.org,3.89,4,19,FALSE,TRUE,FALSE,FALSE,FALSE
136,2001,Elsevier,7.16,6,19,TRUE,FALSE,FALSE,FALSE,FALSE
484,2001,iopscience.iop.org,25.47,2,19,TRUE,FALSE,FALSE,FALSE,FALSE
69,2001,Elsevier,3.63,5,19,TRUE,FALSE,FALSE,FALSE,TRUE
149,2001,iopscience.iop.org,7.84,4,19,TRUE,TRUE,FALSE,FALSE,FALSE
167,2001,iopscience.iop.org,8.79,3,19,TRUE,FALSE,FALSE,FALSE,TRUE
84,2001,Elsevier,4.42,5,19,TRUE,FALSE,FALSE,FALSE,FALSE
329,2001,Elsevier,17.32,5,19,TRUE,FALSE,TRUE,FALSE,FALSE
206,2001,Elsevier,10.84,5,19,TRUE,FALSE,FALSE,FALSE,TRUE
51,2001,Elsevier,2.68,4,19,TRUE,FALSE,FALSE,FALSE,TRUE
97,2001,Elsevier,5.11,4,19,TRUE,FALSE,TRUE,FALSE,FALSE
65,2001,Elsevier,3.42,2,19,TRUE,FALSE,FALSE,FALSE,TRUE
58,2001,Elsevier,3.05,5,19,TRUE,FALSE,TRUE,FALSE,FALSE
37,2001,Elsevier,1.95,3,19,TRUE,FALSE,FALSE,FALSE,FALSE
593,2001,Elsevier,31.21,5,19,TRUE,FALSE,FALSE,FALSE,TRUE
38,2001,Elsevier,2,3,19,TRUE,FALSE,FALSE,FALSE,TRUE
56,2001,Google Patents,2.95,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
44,2001,Google Patents,2.32,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
137,2001,Elsevier,7.21,6,19,TRUE,FALSE,FALSE,FALSE,TRUE
76,2001,ieeexplore.ieee.org,4,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
311,2001,iopscience.iop.org,16.37,4,19,TRUE,FALSE,FALSE,FALSE,FALSE
453,2001,Elsevier,23.84,6,19,TRUE,FALSE,FALSE,FALSE,TRUE
233,2001,Elsevier,12.26,5,19,TRUE,FALSE,TRUE,FALSE,TRUE
212,2001,ieeexplore.ieee.org,11.16,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
55,2001,iovs.arvojournals.org,2.89,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
254,2001,iopscience.iop.org,13.37,5,19,TRUE,FALSE,TRUE,FALSE,FALSE
288,2001,ACS Publications,15.16,6,19,TRUE,FALSE,FALSE,FALSE,TRUE
147,2001,iopscience.iop.org,7.74,4,19,FALSE,FALSE,FALSE,FALSE,TRUE
6,2001,researchgate.net,0.32,3,19,FALSE,FALSE,FALSE,FALSE,TRUE
110,2001,Elsevier,5.79,6,19,TRUE,FALSE,TRUE,FALSE,TRUE
85,2001,cambridge.org,4.47,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
187,2001,Elsevier,9.84,3,19,TRUE,FALSE,FALSE,FALSE,FALSE
47,2001,Elsevier,2.47,6,19,FALSE,FALSE,FALSE,FALSE,FALSE
24,2001,Springer,1.26,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
57,2001,ieeexplore.ieee.org,3,5,19,FALSE,FALSE,FALSE,FALSE,FALSE
235,2001,iopscience.iop.org,12.37,5,19,TRUE,FALSE,TRUE,FALSE,FALSE
25,2001,iopscience.iop.org,1.32,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
210,2001,iopscience.iop.org,11.05,4,19,TRUE,FALSE,FALSE,FALSE,TRUE
89,2001,Elsevier,4.68,6,19,TRUE,FALSE,FALSE,FALSE,TRUE
60,2001,Elsevier,3.16,3,19,TRUE,FALSE,FALSE,TRUE,TRUE
35,2001,ieeexplore.ieee.org,1.84,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
506,2001,iopscience.iop.org,26.63,5,19,TRUE,FALSE,FALSE,FALSE,FALSE
83,2001,Elsevier,4.37,3,19,TRUE,FALSE,FALSE,FALSE,FALSE
286,2001,iopscience.iop.org,15.05,4,19,TRUE,FALSE,FALSE,FALSE,FALSE
128,2001,Elsevier,6.74,3,19,TRUE,FALSE,FALSE,FALSE,FALSE
61,2001,Elsevier,3.21,5,19,TRUE,FALSE,FALSE,FALSE,FALSE
31,2001,Elsevier,1.63,4,19,TRUE,FALSE,FALSE,FALSE,TRUE
18,2001,Taylor & Francis,0.95,1,19,FALSE,FALSE,FALSE,FALSE,FALSE
20,2001,iopscience.iop.org,1.05,3,19,TRUE,FALSE,FALSE,FALSE,FALSE
480,2001,iopscience.iop.org,25.26,5,19,TRUE,FALSE,FALSE,FALSE,TRUE
78,2001,pubs.rsc.org,4.11,4,19,TRUE,FALSE,FALSE,FALSE,FALSE
127,2001,pubs.rsc.org,6.68,5,19,TRUE,FALSE,TRUE,FALSE,FALSE
5,2001,ieeexplore.ieee.org,0.26,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
3,2001,researchgate.net,0.16,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
70,2001,Google Patents,3.68,2,19,TRUE,FALSE,TRUE,FALSE,FALSE
210,2001,iopscience.iop.org,11.05,4,19,TRUE,TRUE,TRUE,FALSE,TRUE
208,2001,Google Patents,10.95,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
89,2001,iopscience.iop.org,4.68,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
0,2001,Elsevier,0,2,19,FALSE,FALSE,FALSE,FALSE,FALSE
0,2001,inis.iaea.org,0,2,19,FALSE,FALSE,FALSE,FALSE,FALSE
730,2001,iopscience.iop.org,38.42,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
361,2001,onlinejacc.org,19,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
20,2001,Elsevier,1.05,5,19,FALSE,FALSE,FALSE,FALSE,FALSE
27,2001,Google Patents,1.42,2,19,TRUE,FALSE,TRUE,FALSE,FALSE
0,2001,sei.cmu.edu,0,6,19,TRUE,FALSE,FALSE,FALSE,FALSE
0,2001,inis.iaea.org,0,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
81,2001,Elsevier,4.26,4,19,TRUE,FALSE,FALSE,FALSE,FALSE
30,2001,ieeexplore.ieee.org,1.58,2,19,TRUE,FALSE,FALSE,FALSE,TRUE
6,2001,researchgate.net,0.32,1,19,TRUE,FALSE,TRUE,FALSE,FALSE
45,2001,APS,2.37,6,19,TRUE,FALSE,FALSE,FALSE,FALSE
31,2001,Elsevier,1.63,3,19,FALSE,FALSE,FALSE,FALSE,FALSE
64,2001,JSTOR,3.37,2,19,FALSE,FALSE,FALSE,FALSE,FALSE
331,2001,iopscience.iop.org,17.42,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
1,2001,scielo.conicyt.cl,0.05,4,19,FALSE,FALSE,FALSE,FALSE,FALSE
866,2002,ieeexplore.ieee.org,48.11,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
466,2002,iopscience.iop.org,25.89,5,18,FALSE,FALSE,TRUE,FALSE,FALSE
790,2002,Springer,43.89,2,18,FALSE,FALSE,FALSE,FALSE,FALSE
242,2002,Elsevier,13.44,3,18,FALSE,TRUE,FALSE,FALSE,FALSE
443,2002,Elsevier,24.61,5,18,FALSE,FALSE,FALSE,FALSE,FALSE
480,2002,Elsevier,26.67,4,18,FALSE,TRUE,FALSE,FALSE,TRUE
401,2002,Elsevier,22.28,4,18,FALSE,FALSE,FALSE,FALSE,TRUE
129,2002,Elsevier,7.17,4,18,FALSE,TRUE,FALSE,FALSE,FALSE
86,2002,Elsevier,4.78,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
99,2002,iopscience.iop.org,5.5,4,18,FALSE,FALSE,TRUE,FALSE,FALSE
170,2002,seas.ucla.edu,9.44,5,18,FALSE,FALSE,FALSE,FALSE,FALSE
68,2002,Google Patents,3.78,2,18,FALSE,TRUE,TRUE,FALSE,FALSE
229,2002,Elsevier,12.72,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
195,2002,Wiley Online Library,10.83,2,18,FALSE,FALSE,FALSE,FALSE,TRUE
162,2002,Elsevier,9,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
69,2002,iopscience.iop.org,3.83,2,18,FALSE,FALSE,FALSE,FALSE,TRUE
121,2002,books.google.com,6.72,1,18,FALSE,FALSE,FALSE,FALSE,FALSE
54,2002,Google Patents,3,3,18,FALSE,FALSE,FALSE,FALSE,TRUE
38,2002,Elsevier,2.11,5,18,FALSE,FALSE,FALSE,FALSE,TRUE
95,2002,Elsevier,5.28,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
314,2002,Elsevier,17.44,2,18,FALSE,FALSE,FALSE,FALSE,FALSE
238,2002,Elsevier,13.22,5,18,FALSE,FALSE,TRUE,FALSE,FALSE
239,2002,Elsevier,13.28,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
65,2002,Google Patents,3.61,5,18,FALSE,FALSE,FALSE,FALSE,TRUE
52,2002,Elsevier,2.89,3,18,FALSE,TRUE,TRUE,FALSE,FALSE
203,2002,iopscience.iop.org,11.28,4,18,FALSE,TRUE,FALSE,FALSE,FALSE
64,2002,Google Patents,3.56,1,18,FALSE,FALSE,FALSE,FALSE,FALSE
874,2002,iopscience.iop.org,48.56,4,18,FALSE,TRUE,FALSE,FALSE,TRUE
180,2002,Elsevier,10,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
105,2002,Elsevier,5.83,3,18,FALSE,FALSE,TRUE,FALSE,TRUE
215,2002,Elsevier,11.94,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
192,2002,ACS Publications,10.67,5,18,FALSE,FALSE,TRUE,FALSE,FALSE
55,2002,Google Patents,3.06,1,18,FALSE,FALSE,FALSE,FALSE,FALSE
237,2002,Elsevier,13.17,2,18,FALSE,FALSE,FALSE,FALSE,FALSE
90,2002,Elsevier,5,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
202,2002,iopscience.iop.org,11.22,2,18,FALSE,FALSE,FALSE,FALSE,FALSE
234,2002,Elsevier,13,2,18,FALSE,FALSE,FALSE,FALSE,FALSE
94,2002,iopscience.iop.org,5.22,4,18,FALSE,FALSE,TRUE,FALSE,FALSE
71,2002,ieeexplore.ieee.org,3.94,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
160,2002,Elsevier,8.89,5,18,FALSE,FALSE,FALSE,FALSE,FALSE
89,2002,Elsevier,4.94,5,18,FALSE,FALSE,TRUE,FALSE,TRUE
96,2002,Elsevier,5.33,5,18,FALSE,FALSE,FALSE,FALSE,FALSE
97,2002,Google Patents,5.39,3,18,FALSE,FALSE,FALSE,FALSE,TRUE
74,2002,Elsevier,4.11,5,18,FALSE,FALSE,FALSE,FALSE,FALSE
50,2002,cambridge.org,2.78,2,18,FALSE,FALSE,FALSE,FALSE,TRUE
158,2002,iopscience.iop.org,8.78,3,18,FALSE,TRUE,FALSE,FALSE,FALSE
193,2002,Elsevier,10.72,2,18,FALSE,FALSE,TRUE,FALSE,FALSE
113,2002,Springer,6.28,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
246,2002,Elsevier,13.67,3,18,FALSE,FALSE,TRUE,FALSE,FALSE
153,2002,Elsevier,8.5,4,18,FALSE,TRUE,TRUE,FALSE,FALSE
120,2002,Elsevier,6.67,4,18,FALSE,TRUE,TRUE,FALSE,FALSE
68,2002,iopscience.iop.org,3.78,3,18,FALSE,FALSE,FALSE,FALSE,TRUE
52,2002,science.sciencemag.org,2.89,1,18,FALSE,FALSE,FALSE,FALSE,FALSE
110,2002,iopscience.iop.org,6.11,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
68,2002,Google Patents,3.78,1,18,FALSE,FALSE,FALSE,FALSE,TRUE
220,2002,ACS Publications,12.22,4,18,FALSE,FALSE,TRUE,FALSE,FALSE
140,2002,Elsevier,7.78,5,18,FALSE,TRUE,FALSE,FALSE,FALSE
72,2002,Elsevier,4,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
171,2002,Elsevier,9.5,4,18,FALSE,FALSE,TRUE,FALSE,TRUE
577,2002,Elsevier,32.06,1,18,FALSE,FALSE,FALSE,FALSE,FALSE
263,2002,iopscience.iop.org,14.61,5,18,FALSE,FALSE,FALSE,FALSE,FALSE
47,2002,Elsevier,2.61,5,18,FALSE,FALSE,FALSE,FALSE,TRUE
398,2002,Elsevier,22.11,2,18,FALSE,FALSE,FALSE,FALSE,FALSE
268,2002,Elsevier,14.89,6,18,FALSE,FALSE,TRUE,FALSE,FALSE
52,2002,Elsevier,2.89,2,18,FALSE,FALSE,FALSE,FALSE,TRUE
49,2002,Elsevier,2.72,6,18,FALSE,FALSE,TRUE,FALSE,FALSE
14,2002,Google Patents,0.78,5,18,FALSE,FALSE,FALSE,FALSE,TRUE
86,2002,Google Patents,4.78,2,18,FALSE,FALSE,FALSE,FALSE,TRUE
56,2002,Elsevier,3.11,5,18,FALSE,FALSE,FALSE,FALSE,TRUE
659,2002,iopscience.iop.org,36.61,1,18,FALSE,FALSE,FALSE,FALSE,TRUE
190,2002,Elsevier,10.56,4,18,FALSE,FALSE,FALSE,FALSE,TRUE
64,2002,Google Patents,3.56,2,18,FALSE,FALSE,FALSE,FALSE,FALSE
64,2002,Elsevier,3.56,3,18,FALSE,TRUE,TRUE,FALSE,FALSE
71,2002,Elsevier,3.94,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
8,2002,en.cnki.com.cn,0.44,2,18,FALSE,FALSE,FALSE,FALSE,FALSE
23,2002,Google Patents,1.28,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
31,2002,koreascience.or.kr,1.72,5,18,FALSE,FALSE,FALSE,FALSE,TRUE
61,2002,Elsevier,3.39,2,18,TRUE,FALSE,FALSE,FALSE,TRUE
153,2002,Elsevier,8.5,4,18,TRUE,FALSE,TRUE,FALSE,TRUE
68,2002,iopscience.iop.org,3.78,3,18,TRUE,FALSE,FALSE,FALSE,TRUE
27,2002,Elsevier,1.5,5,18,TRUE,FALSE,FALSE,FALSE,FALSE
20,2002,Elsevier,1.11,1,18,TRUE,FALSE,FALSE,FALSE,TRUE
1011,2002,Elsevier,56.17,6,18,FALSE,FALSE,FALSE,FALSE,FALSE
1117,2002,iopscience.iop.org,62.06,5,18,TRUE,FALSE,FALSE,FALSE,FALSE
65,2002,ieeexplore.ieee.org,3.61,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
151,2002,Wiley Online Library,8.39,5,18,FALSE,FALSE,FALSE,FALSE,FALSE
97,2002,Elsevier,5.39,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
53,2002,Google Patents,2.94,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
443,2002,Elsevier,24.61,5,18,TRUE,TRUE,FALSE,FALSE,FALSE
260,2002,Elsevier,14.44,4,18,TRUE,FALSE,TRUE,FALSE,TRUE
246,2002,Elsevier,13.67,3,18,TRUE,FALSE,TRUE,FALSE,TRUE
366,2002,Wiley Online Library,20.33,5,18,FALSE,FALSE,FALSE,FALSE,FALSE
307,2002,Elsevier,17.06,2,18,TRUE,FALSE,FALSE,FALSE,FALSE
40,2002,ajol.info,2.22,2,18,FALSE,FALSE,FALSE,FALSE,FALSE
144,2002,Elsevier,8,3,18,TRUE,FALSE,FALSE,FALSE,TRUE
16,2002,Google Patents,0.89,5,18,TRUE,FALSE,FALSE,FALSE,TRUE
386,2002,Elsevier,21.44,4,18,TRUE,FALSE,FALSE,FALSE,TRUE
93,2002,iopscience.iop.org,5.17,4,18,FALSE,FALSE,FALSE,FALSE,TRUE
41,2002,Elsevier,2.28,5,18,TRUE,FALSE,FALSE,FALSE,TRUE
74,2002,Elsevier,4.11,4,18,TRUE,FALSE,FALSE,FALSE,TRUE
44,2002,Elsevier,2.44,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
40,2002,Elsevier,2.22,5,18,TRUE,FALSE,TRUE,FALSE,FALSE
12,2002,Google Patents,0.67,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
16,2002,Taylor & Francis,0.89,1,18,FALSE,FALSE,FALSE,FALSE,FALSE
55,2002,Springer,3.06,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
99,2002,ACS Publications,5.5,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
212,2002,Elsevier,11.78,2,18,TRUE,FALSE,FALSE,FALSE,FALSE
23,2002,nature.com,1.28,6,18,FALSE,FALSE,FALSE,FALSE,FALSE
80,2002,ACS Publications,4.44,5,18,TRUE,FALSE,TRUE,FALSE,TRUE
36,2002,JSTOR,2,5,18,TRUE,TRUE,TRUE,FALSE,FALSE
77,2002,iopscience.iop.org,4.28,2,18,TRUE,TRUE,FALSE,FALSE,FALSE
10,2002,ieeexplore.ieee.org,0.56,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
158,2002,iopscience.iop.org,8.78,3,18,TRUE,FALSE,FALSE,FALSE,FALSE
57,2002,Elsevier,3.17,6,18,TRUE,FALSE,FALSE,FALSE,FALSE
14,2002,Google Patents,0.78,5,18,FALSE,FALSE,FALSE,FALSE,FALSE
4,2002,koreascience.or.kr,0.22,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
35,2002,Elsevier,1.94,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
189,2002,iopscience.iop.org,10.5,3,18,TRUE,FALSE,FALSE,FALSE,TRUE
192,2002,ACS Publications,10.67,5,18,FALSE,FALSE,TRUE,FALSE,TRUE
193,2002,iopscience.iop.org,10.72,3,18,TRUE,FALSE,FALSE,FALSE,TRUE
568,2002,iopscience.iop.org,31.56,4,18,TRUE,FALSE,FALSE,FALSE,TRUE
58,2002,AACR,3.22,7,18,TRUE,FALSE,FALSE,FALSE,FALSE
7,2002,cambridge.org,0.39,5,18,FALSE,FALSE,FALSE,TRUE,FALSE
41,2002,Springer,2.28,1,18,FALSE,FALSE,FALSE,FALSE,FALSE
71,2002,ieeexplore.ieee.org,3.94,3,18,TRUE,FALSE,FALSE,FALSE,TRUE
4,2002,jstage.jst.go.jp,0.22,1,18,FALSE,FALSE,FALSE,FALSE,FALSE
190,2002,Elsevier,10.56,5,18,TRUE,FALSE,TRUE,FALSE,FALSE
26,2002,Google Patents,1.44,1,18,FALSE,FALSE,FALSE,FALSE,FALSE
47,2002,Elsevier,2.61,5,18,TRUE,TRUE,FALSE,FALSE,TRUE
91,2002,iopscience.iop.org,5.06,3,18,TRUE,TRUE,FALSE,FALSE,TRUE
5,2002,researchgate.net,0.28,4,18,TRUE,TRUE,TRUE,FALSE,FALSE
35,2002,ACS Publications,1.94,2,18,TRUE,FALSE,FALSE,FALSE,FALSE
0,2002,jstage.jst.go.jp,0,5,18,FALSE,FALSE,FALSE,FALSE,FALSE
60,2002,iopscience.iop.org,3.33,5,18,TRUE,FALSE,FALSE,FALSE,FALSE
332,2002,iopscience.iop.org,18.44,2,18,FALSE,FALSE,FALSE,FALSE,FALSE
0,2002,spiedigitallibrary.org,0,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
1,2002,books.google.com,0.06,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
10,2002,World Scientific,0.56,2,18,TRUE,FALSE,FALSE,FALSE,FALSE
30,2002,Google Patents,1.67,2,18,FALSE,FALSE,FALSE,FALSE,TRUE
26,2002,Springer,1.44,1,18,TRUE,FALSE,FALSE,FALSE,TRUE
190,2002,Elsevier,10.56,4,18,TRUE,TRUE,FALSE,FALSE,FALSE
0,2002,cambridge.org,0,4,18,FALSE,FALSE,FALSE,FALSE,FALSE
22,2002,iopscience.iop.org,1.22,3,18,FALSE,FALSE,FALSE,FALSE,FALSE
100,2002,iopscience.iop.org,5.56,3,18,FALSE,FALSE,FALSE,FALSE,TRUE
146,2002,ACS Publications,8.11,2,18,TRUE,FALSE,FALSE,FALSE,FALSE
32,2002,Springer,1.78,5,18,TRUE,FALSE,TRUE,FALSE,FALSE
466,2002,iopscience.iop.org,25.89,5,18,TRUE,FALSE,TRUE,FALSE,FALSE
88,2002,iopscience.iop.org,4.89,3,18,TRUE,FALSE,TRUE,FALSE,FALSE
64,2002,Elsevier,3.56,3,18,TRUE,FALSE,TRUE,FALSE,FALSE
285,2003,Elsevier,16.76,2,17,FALSE,FALSE,FALSE,TRUE,FALSE
235,2003,Elsevier,13.82,4,17,FALSE,FALSE,FALSE,FALSE,FALSE
245,2003,Wiley Online Library,14.41,3,17,FALSE,FALSE,TRUE,FALSE,FALSE
340,2003,Elsevier,20,3,17,FALSE,FALSE,FALSE,FALSE,FALSE
118,2003,Elsevier,6.94,3,17,FALSE,FALSE,FALSE,FALSE,FALSE
88,2003,Elsevier,5.18,4,17,FALSE,FALSE,TRUE,FALSE,FALSE
616,2003,Google Patents,36.24,4,17,FALSE,FALSE,FALSE,FALSE,FALSE
67,2003,Google Patents,3.94,3,17,FALSE,FALSE,FALSE,FALSE,FALSE
72,2003,Google Patents,4.24,5,17,FALSE,FALSE,FALSE,FALSE,FALSE
102,2003,Elsevier,6,4,17,FALSE,TRUE,TRUE,FALSE,TRUE
103,2003,iopscience.iop.org,6.06,2,17,FALSE,FALSE,TRUE,FALSE,FALSE
78,2003,Google Patents,4.59,4,17,FALSE,FALSE,FALSE,FALSE,FALSE
212,2003,Elsevier,12.47,3,17,FALSE,FALSE,TRUE,FALSE,FALSE
199,2003,iopscience.iop.org,11.71,2,17,FALSE,FALSE,FALSE,FALSE,FALSE
75,2003,Elsevier,4.41,2,17,FALSE,FALSE,FALSE,FALSE,TRUE
73,2003,Google Patents,4.29,3,17,FALSE,FALSE,FALSE,FALSE,TRUE
96,2003,Elsevier,5.65,5,17,FALSE,FALSE,TRUE,FALSE,TRUE
46,2003,ieeexplore.ieee.org,2.71,3,17,FALSE,FALSE,FALSE,FALSE,FALSE
90,2003,Elsevier,5.29,2,17,FALSE,FALSE,FALSE,FALSE,FALSE
65,2003,Springer,3.82,3,17,FALSE,FALSE,FALSE,FALSE,FALSE
698,2003,Elsevier,41.06,3,17,FALSE,FALSE,TRUE,FALSE,TRUE
524,2003,Elsevier,30.82,1,17,FALSE,FALSE,FALSE,FALSE,FALSE
48,2003,Google Patents,2.82,3,17,FALSE,TRUE,TRUE,FALSE,TRUE
64,2003,iopscience.iop.org,3.76,4,17,FALSE,FALSE,FALSE,FALSE,FALSE
180,2003,Elsevier,10.59,3,17,FALSE,FALSE,FALSE,FALSE,FALSE
